,Amount,Cycle,Name,Party,RealCode,Type
6317,0.0,2004,,I,X,24C
6328,0.0,2004,,L,X,24N
3377,15750.0,2004,Conservative Party of New York State,3,Z,24K
3430,500.0,2004,Democratic Central Cmte of Washington,D,Z,24Z
3428,58505.0,2004,Democratic Central Cmte of Washington,D,Z,24E
3400,1000.0,2004,DC Friends of Bill Clay,D,Z,24K
3399,1040.0,2004,DC Democracy Fund, ,J,24Z
3398,2854.0,2004,DC Democracy Fund, ,J,24K
3397,16025.0,2004,DC Democracy Fund, ,J,24E
3396,369500.0,2004,DASHPAC,D,J,24K
3395,100000.0,2004,DAKPAC,D,J,24K
3394,833.0,2004,Curt Bromm for Congress,R,Z,24K
3393,18500.0,2004,Cummings for Congress Campaign Cmte,D,Z,24K
3392,36750.0,2004,Culberson for Congress,R,Z,24K
3391,4000.0,2004,Cubin for Congress,R,Z,24K
3401,87178320.0,2004,DNC Services Corp,D,Z,24A
3390,2250.0,2004,Ctme for Fairness in Medical Education, ,Y,24K
3388,2176.0,2004,"Crinot, Kristin                         ", ,Y,24E
3387,14000.0,2004,Crane for Congress Cmte,R,Z,24K
3386,1150.0,2004,Courtney for Congress,D,Z,24K
3385,7500.0,2004,Costello for Congress Cmte,D,Z,24K
3384,325.0,2004,Corzine Cmte,D,Z,24K
3383,9000.0,2004,Cooper for Congress Cmte,D,Z,24K
3382,65250.0,2004,Continuing a Majority Party Action Cmte,R,J,24K
3381,5000.0,2004,Constitutional Party of Pennsylvania,3,Z,24K
3380,29463.0,2004,Constitution Party National Cmte,3,Z,24C
3379,64532.0,2004,Conservative Victory Fund,R,J,24Z
3389,37000.0,2004,Crowley for Congress,D,Z,24K
3429,31863.0,2004,Democratic Central Cmte of Washington,D,Z,24K
3402,16031562.0,2004,DNC Services Corp,D,Z,24C
3404,251686.0,2004,DNC Services Corp,D,Z,24K
3427,590770.0,2004,Democratic Central Cmte of Washington,D,Z,24C
3425,140500.0,2004,Democracy Believers PAC,R,J,24K
3424,3673.0,2004,Democracy Believers PAC,R,J,24E
3423,4819.0,2004,Democracy Believers PAC,R,J,24A
3422,1790.0,2004,Demint for Congress Cmte,R,Z,24K
3421,16000.0,2004,Delahunt for Congress Cmte,D,Z,24K
3420,286500.0,2004,Defend America PAC,R,J,24K
3419,10000.0,2004,Debbie Wasserman Schultz for Congress,D,Z,24K
3418,36.0,2004,"Davis, Stanley M", ,Y,24E
3417,22921.0,2004,Davidson County Democratic Exec Cmte,D,Z,24E
3403,33155106.0,2004,DNC Services Corp,D,Z,24E
3416,1000.0,2004,David Vitter for Congress,R,Z,24K
3414,31000.0,2004,David Price for Congress,D,Z,24K
3413,1000.0,2004,Dave Wu for Congress,D,Z,24K
3412,1000.0,2004,Dave Camp for Congress 2000,R,Z,24K
3411,1000.0,2004,Darlene Hooley for Congress,D,Z,24K
3410,15000.0,2004,Daniel Webster for US Senate,R,Z,24K
3409,215000.0,2004,Daniel Webster PAC,R,J,24K
3408,7000.0,2004,Daniel K Inouye for US Senate,D,Z,24K
3407,3000.0,2004,Dan Lipinski For Congress               ,D,Z,24K
3406,2000.0,2004,Dan Burton for Congress Cmte,R,Z,24K
3405,22500.0,2004,DOC PAC,R,J,24K
3415,8000.0,2004,David Scott for Congress,D,Z,24K
3316,2500.0,2004,Coast PAC, ,Y,24K
3315,20139.0,2004,Clay Jr for Congress,D,Z,24K
3314,28000.0,2004,Citizens to Elect Rick Larsen,D,Z,24K
5940,0.0,2004,,R,Y,24C
5939,0.0,2004,,R,Y,24A
5938,0.0,2004,,R,Y,24F
5937,0.0,2004,,R,Y,24E
5936,0.0,2004,,3,Y,24Z
5935,0.0,2004,,3,Y,24R
5934,0.0,2004,,3,Y,24P
5933,0.0,2004,,3,Y,24K
5932,0.0,2004,,3,Y,24H
5931,0.0,2004,,3,Y,24N
5941,0.0,2004,,R,Y,24N
5930,0.0,2004,,3,Y,24C
5928,0.0,2004,,3,Y,24F
5927,0.0,2004,,3,Y,24E
5926,0.0,2004,,L,Y,24Z
5925,0.0,2004,,L,Y,24R
5924,0.0,2004,,L,Y,24P
5923,0.0,2004,,L,Y,24K
5922,0.0,2004,,L,Y,24H
5921,0.0,2004,,L,Y,24N
5920,0.0,2004,,L,Y,24C
5919,0.0,2004,,L,Y,24A
5929,0.0,2004,,3,Y,24A
5918,0.0,2004,,L,Y,24F
5942,0.0,2004,,R,Y,24H
5944,0.0,2004,,R,Y,24P
3208,17966.0,2004,Bob Graham for President,D,Z,24K
3207,58500.0,2004,Bob Goodlatte for Congress Cmte,R,Z,24K
3206,21500.0,2004,Bob Etheridge for Congress Cmte,D,Z,24K
3205,13000.0,2004,Bob Brady for Congress,D,Z,24K
3204,8750.0,2004,Bob Beauprez for Congress,R,Z,24K
3203,5000.0,2004,Blumenauer for Congress,D,Z,24K
3202,442500.0,2004,Bluegrass Cmte,R,J,24K
3201,26261.0,2004,Bingaman 2000,D,Z,24K
3200,7000.0,2004,Billy Tauzin Cmte,R,Z,24K
3199,77000.0,2004,Bill Thomas Campaign Cmte,R,Z,24K
5943,0.0,2004,,R,Y,24K
3198,13000.0,2004,Bill Shuster for Congress,R,Z,24K
5954,0.0,2004,,U,Y,24R
5953,0.0,2004,,U,Y,24P
5952,0.0,2004,,U,Y,24K
5951,0.0,2004,,U,Y,24H
5950,0.0,2004,,U,Y,24N
5949,0.0,2004,,U,Y,24C
5948,0.0,2004,,U,Y,24F
5947,0.0,2004,,U,Y,24E
5946,0.0,2004,,R,Y,24Z
5945,0.0,2004,,R,Y,24R
5955,0.0,2004,,U,Y,24Z
3209,63000.0,2004,Bob Matsui for Congress Cmte,D,Z,24K
5917,0.0,2004,,L,Y,24E
5915,0.0,2004,,I,Y,24R
3194,2000.0,2004,Best in Government PAC, ,Y,24K
3193,73999.0,2004,Berman for Congress,D,Z,24K
3192,14000.0,2004,Berkley 2000,D,Z,24K
3191,2000.0,2004,Bereuter for Congress Cmte,R,Z,24K
3190,9500.0,2004,Bennett Election Cmte,R,Z,24K
3189,13000.0,2004,Ben Cardin for Congress,D,Z,24K
3188,4000.0,2004,Beckham for Congress,R,Z,24K
3187,41633.0,2004,Becerra for Congress,D,Z,24K
3186,5792.0,2004,Bayou Leader PAC,R,J,24Z
3185,166000.0,2004,Bayou Leader PAC,R,J,24K
3195,9500.0,2004,Betty PAC,D,J,24K
3184,142000.0,2004,Battle Born PAC,R,J,24K
3182,10000.0,2004,Bartlett for Congress Cmte,R,Z,24K
3181,200.0,2004,Barry for Congress Campaign Cmte,D,Z,24K
3180,39000.0,2004,Barrett for Congress,R,Z,24K
3179,721.0,2004,Barney Frank for Congress Cmte,D,Z,24Z
3178,55286.0,2004,Barney Frank for Congress Cmte,D,Z,24K
3177,26250.0,2004,Barbara Lee for Congress,D,Z,24K
3176,5863.0,2004,Baker for Congress Cmte,R,Z,24K
3175,11000.0,2004,Badger PAC,D,J,24K
3174,140000.0,2004,Back America's Conservatives PAC,R,J,24K
3173,46166.0,2004,Bachus for Congress,R,Z,24K
3183,1000.0,2004,Bass Victory 2000 Cmte,R,Z,24K
5916,0.0,2004,,I,Y,24Z
3196,72000.0,2004,Big Tent PAC,R,J,24K
5892,0.0,2004,, ,Y,24C
5914,0.0,2004,,I,Y,24P
5913,0.0,2004,,I,Y,24K
5912,0.0,2004,,I,Y,24H
5911,0.0,2004,,I,Y,24N
5910,0.0,2004,,I,Y,24C
5909,0.0,2004,,I,Y,24A
5908,0.0,2004,,I,Y,24F
5907,0.0,2004,,I,Y,24E
5906,0.0,2004,,D,Y,24Z
5905,0.0,2004,,D,Y,24R
3197,1671.0,2004,Bill Manger for Congress,R,Z,24K
5904,0.0,2004,,D,Y,24P
5902,0.0,2004,,D,Y,24H
5901,0.0,2004,,D,Y,24N
5900,0.0,2004,,D,Y,24C
5899,0.0,2004,,D,Y,24A
5898,0.0,2004,,D,Y,24F
5897,0.0,2004,,D,Y,24E
5896,0.0,2004,, ,Y,24R
5895,0.0,2004,, ,Y,24P
5894,0.0,2004,, ,Y,24H
5893,0.0,2004,, ,Y,24N
5903,0.0,2004,,D,Y,24K
3210,7000.0,2004,Bob Ney for Congress,R,Z,24K
3211,3118.0,2004,Bob Schaffer for Congress,R,Z,24K
3212,8500.0,2004,Bobby Scott for Congress,D,Z,24K
3287,55982.0,2004,Chocola for Congress,R,Z,24K
3286,2000.0,2004,ChildPAC, ,Y,24K
3285,396.0,2004,"Chastain, Roger W                       ", ,Y,24E
3284,1479.0,2004,Charles Boustany Jr for Congress,R,Z,24K
3283,1000.0,2004,Charles A Gonzalez Congressional Campaign,D,Z,24N
3282,40500.0,2004,Charles A Gonzalez Congressional Campaign,D,Z,24K
3281,2500.0,2004,Chapman for Congress,D,Z,24K
3280,30000.0,2004,Changing Tide Cmte,R,J,24K
3279,19000.0,2004,Chandler for Congress,D,Z,24K
3278,2000.0,2004,Central California PAC, ,Y,24K
3288,5000.0,2004,Chris Bell for Congress,D,Z,24K
3277,14500.0,2004,Cathy McMorris for Congress,R,Z,24K
3275,5000.0,2004,Cass Ballenger for Congress Cmte,R,Z,24K
3274,6500.0,2004,Case for Congress,D,Z,24K
3273,10000.0,2004,Carrie Meek for Congress,D,Z,24K
3272,6600.0,2004,Carper for Senate 2000,D,Z,24K
3271,1000.0,2004,Carolyn's PAC,D,J,24K
3270,2041.0,2004,Carolina Majority PAC,R,J,24Z
3269,106000.0,2004,Carolina Majority PAC,R,J,24K
3268,2000.0,2004,Carole Wells for Congress,R,Z,24K
3267,1500.0,2004,Carne for Congress,D,Z,24K
3266,2000.0,2004,Carl Marlinga for Congress,D,Z,24K
3276,204.0,2004,Castle Campaign Fund,R,Z,24K
3265,16000.0,2004,Capuano for Congress Cmte,D,Z,24K
3289,1500.0,2004,Chris Kouri for Congress,D,Z,24K
3291,6000.0,2004,Christensen for Congress,R,Z,24K
3313,15000.0,2004,Citizens for a Competitive America,D,J,24K
3312,10000.0,2004,Citizens for Waters,D,Z,24K
3311,250.0,2004,Citizens for Taubenberger,R,Z,24K
3310,300.0,2004,Citizens for Sarbanes,D,Z,24K
3309,11892.0,2004,Citizens for Rush,D,Z,24K
3308,250.0,2004,Citizens for Phil Boyle,R,Z,24K
3307,56000.0,2004,Citizens for John Olver for Congress,D,Z,24K
3306,1000.0,2004,Citizens for Joe Kennedy 1988,D,Z,24K
3305,4500.0,2004,Citizens for Gillmor,R,Z,24K
3304,2500.0,2004,Citizens for Eleanor Holmes Norton,D,Z,24K
3290,250.0,2004,Chris Kouri for Congress,D,Z,24N
3303,1000.0,2004,Citizens for Cochran,R,Z,24K
3301,982.0,2004,Citizens for Change, ,Y,24E
3300,1000.0,2004,Citizens for Bunning,R,Z,24K
3299,2000.0,2004,Citizens Watch 2000, ,Y,24K
3298,500.0,2004,Citizens Concerned About Missouri, ,Y,24K
3297,1500.0,2004,Citizens 4 Changes, ,Y,24K
3296,80962.0,2004,Citizen Soldier Fund,D,J,24K
3295,1000.0,2004,Ciro D Rodriguez for Congress,D,Z,24K
3294,3061.0,2004,"Chu, Lourdes M                          ", ,Y,24E
3293,7000.0,2004,Christopher Shays for Congress Cmte,R,Z,24K
3292,109200.0,2004,Christopher Cox Congressional Cmte,R,Z,24K
3302,2000.0,2004,Citizens for Claudia Bermudez,R,Z,24K
3264,3000.0,2004,Capital PAC of Indiana, ,Y,24K
3263,4910.0,2004,Cape May Cnty Regular Repub Federation,R,Z,24E
3262,111000.0,2004,Cantor for Congress,R,Z,24K
3234,19000.0,2004,Building Our Opportunities Together PAC,R,J,24K
3233,1172.0,2004,Building Our Bases (BOBS) PAC,R,J,24Z
3232,54750.0,2004,Building Our Bases (BOBS) PAC,R,J,24K
3231,40000.0,2004,Buckeye State PAC,R,J,24K
3230,55000.0,2004,Buckeye PAC,R,J,24K
3229,1000.0,2004,Buck McKeon for Congress,R,Z,24Z
3228,2000.0,2004,Buck McKeon for Congress,R,Z,24K
3227,9080.0,2004,Brown-Waite for Congress,R,Z,24K
3226,2000.0,2004,Brose McVey for Congress,R,Z,24K
3225,1000.0,2004,Brian Higgins for Congress,D,Z,24K
3235,1698.0,2004,Burns for Congress,R,Z,24K
3224,56500.0,2004,Brian Baird for Congress,D,Z,24K
3222,6000.0,2004,Brauner for Congress,R,Z,24K
3221,11000.0,2004,Brady for Congress,R,Z,24K
3220,2000.0,2004,Bradbury for US Senate,D,Z,24K
3219,14000.0,2004,Brad Miller Congressional Campaign,D,Z,24K
3218,2000.0,2004,Brad Carson for Senate,D,Z,24K
3217,1000.0,2004,Boyd for Congress,D,Z,24K
3216,1000.0,2004,Boswell for Congress,D,Z,24K
3215,9500.0,2004,Borski for Congress Cmte,D,Z,24K
3214,2000.0,2004,Boozman for Congress,R,Z,24K
3213,5425.0,2004,Bonnie Watson Coleman For Assembly      ,D,J,24K
3223,500.0,2004,Brett Wagner for Congress,D,Z,24K
3236,7047.0,2004,Burr Senate Victory Cmte,R,Z,24K
3237,1681100.0,2004,Burr for Congress Cmte,R,Z,24K
3238,200.0,2004,Butte County Republican Central Cmte,R,Z,24K
3261,1000.0,2004,Cannon for Congress,R,Z,24K
3260,5000.0,2004,Candice Miller for Congress,R,Z,24K
3259,3641.0,2004,Campbell Victory Fund,R,Z,24K
3258,9476.0,2004,Campaign for Maryland,R,J,24K
3257,58000.0,2004,Campaign for America's Future,R,J,24K
3256,56000.0,2004,Calumet PAC,D,J,24K
3255,26500.0,2004,Callahan for Congress Cmte,R,Z,24K
3254,2511.0,2004,California's Future PAC, ,Y,24E
3253,5000.0,2004,California Aggressive Leadership PAC,D,J,24K
3252,1297.0,2004,California 2000,R,J,24Z
3251,362000.0,2004,California 2000,R,J,24K
3250,87499.0,2004,Cal Dooley for Congress,D,J,24K
3249,500.0,2004,CUREPAC, ,H,24K
3248,400.0,2004,CRG Fed PAC, ,Y,24K
3247,14500.0,2004,CORNPAC                                 ,U,A,24K
3246,16006.0,2004,COLE PAC,R,J,24Z
3245,16994.0,2004,COLE PAC,R,J,24K
3244,213000.0,2004,CHRIS PAC,D,J,24K
3243,688000.0,2004,CARE PAC,R,J,24K
3242,10500.0,2004,CAP PAC,D,J,24K
3241,56500.0,2004,CANDICE PAC,R,J,24K
3240,23500.0,2004,CALIFORNIA RICE INDUSTRY ASSOCIATION FUN,U,A,24K
3239,4750.0,2004,Butterfield for Congress Cmte,D,Z,24K
6340,0.0,2004,,3,X,24K
6341,0.0,2004,,3,X,24P
3426,6482.0,2004,Democracy Believers PAC,R,J,24Z
6343,0.0,2004,,3,X,24Z
3529,9000.0,2004,Ehlers for Congress Cmte,R,Z,24K
3530,5500.0,2004,Eighth District Democratic Cmte,D,Z,24K
3531,597.0,2004,Empire State Democratic Initiative Corp, ,J,24Z
3532,3000.0,2004,Empower People PAC,D,J,24K
3533,12000.0,2004,Engel for Congress,D,Z,24K
3534,2000.0,2004,Ensign for Senate,R,Z,24K
3535,650.0,2004,Ensign for Senate,R,Z,24Z
3642,1000.0,2004,Friends of Kent Conrad,D,Z,24K
3536,2250.0,2004,Enviropac                               , ,Y,24Z
3538,300.0,2004,Erin R Zweigart for Congress,R,Z,24K
3539,5306.0,2004,Eugene F Douglass for US Senate,R,Z,24K
3540,16000.0,2004,Eureka PAC,R,J,24K
3541,8000.0,2004,Evergreen Fund,D,J,24K
3542,508964.0,2004,Every Republican is Crucial PAC,R,J,24K
3543,8328.0,2004,Every Republican is Crucial PAC,R,J,24Z
3544,3500.0,2004,Ewing for Congress Cmte,R,Z,24K
3537,1000.0,2004,Enzi for Senate,R,Z,24K
3641,24978.0,2004,Friends of Katherine Harris,R,Z,24K
3640,2000.0,2004,Friends of Johnnie Byrd,R,Z,24K
3639,2000.0,2004,Friends of John Tanner,D,Z,24K
3622,48000.0,2004,Friends of Jane Harman,D,Z,24K
3623,29000.0,2004,Friends of Jeb Hensarling,R,Z,24K
3624,28650.0,2004,Friends of Jennifer B Dunn,R,Z,24K
3625,15500.0,2004,Friends of Jerry Kleczka,D,Z,24K
3626,46750.0,2004,Friends of Jim Clyburn,D,Z,24K
3627,500.0,2004,Friends of Jim Inhofe,R,Z,24K
3628,969.0,2004,Friends of Jim Inhofe,R,Z,24Z
3629,600.0,2004,Friends of Jim Maloney,D,Z,24K
3630,23000.0,2004,Friends of Jim Oberstar,D,Z,24K
3631,3720.0,2004,Friends of Jim Saxton,R,Z,24K
3632,23000.0,2004,Friends of Joe Baca,D,Z,24K
3633,1000.0,2004,Friends of Joe Pitts,R,Z,24K
3634,3000.0,2004,Friends of John Conyers,D,Z,24K
3635,4000.0,2004,Friends of John Kerry,D,Z,24K
3636,4000.0,2004,Friends of John LaFalce,D,Z,24K
3637,1000.0,2004,Friends of John McCain,R,Z,24K
3638,14000.0,2004,Friends of John Peterson,R,Z,24K
3545,53250.0,2004,Experian,U,F,24K
3621,1500.0,2004,Friends of Jan Schneider,D,Z,24K
3546,1000.0,2004,FEDERER FOR CONGRESS 2004               ,R,Z,24K
3548,798.0,2004,"Fair, Michael                           ", ,Y,24E
3570,750.0,2004,Fourth Congressional District Democratic Cmte,D,Z,24K
3643,6040.0,2004,Friends of Lane Evans Cmte,D,Z,24K
3644,35418.0,2004,Friends of Lois Capps,D,Z,24K
3645,4500.0,2004,Friends of Major Owens,D,Z,24K
3646,4000.0,2004,Friends of Mark Foley for Congress,R,Z,24K
3647,36000.0,2004,Friends of Maurice Hinchey,D,Z,24K
3648,39000.0,2004,Friends of Max Cleland for Senate Cmte,D,Z,24K
3569,4000.0,2004,Forward PAC,R,J,24K
3649,213000.0,2004,Friends of Mike Ferguson,R,Z,24K
3651,499.0,2004,Friends of Patrick J Kennedy,D,Z,24Z
3652,241600.0,2004,Friends of Phil Gramm,R,J,24K
3653,1440.0,2004,Friends of Phil Gramm,R,J,24Z
3654,34000.0,2004,Friends of Rahm Emanuel,D,Z,24K
6665,0.0,2004,, ,Z,24Z
6664,0.0,2004,, ,Z,24R
6663,0.0,2004,, ,Z,24P
3650,2260.0,2004,Friends of Patrick J Kennedy,D,Z,24K
3568,6250.0,2004,Forbes for Congress,R,Z,24K
3567,20500.0,2004,For Dems,D,J,24K
3566,2000.0,2004,Floyd for Congress,R,Z,24K
3549,1350.0,2004,Fairfax County Democratic Cmte,D,Z,24E
3550,2500.0,2004,Fairfax County Democratic Cmte,D,Z,24K
3551,28500.0,2004,Fattah for Congress,D,Z,24K
3552,2000.0,2004,Federal Candidate Election Committee    , ,Y,24K
3553,282000.0,2004,Federal Victory Fund,R,J,24K
3554,26500.0,2004,Federalist PAC,R,J,24K
3555,5250.0,2004,Feingold Senate Cmte,D,Z,24K
3556,5345.0,2004,Fifth District Democratic Cmte,D,Z,24E
3557,80.0,2004,Fifth District Democratic Cmte,D,Z,24K
3558,250000.0,2004,Fight-PAC,R,J,24K
3559,250.0,2004,First Congressional District Democratic Cmte,D,Z,24K
3560,5000.0,2004,First District Congressional Democratic Iowa,D,Z,24K
3561,15374.0,2004,First Freedoms Fund,R,J,24K
3562,127500.0,2004,First State PAC,D,J,24K
3563,1530.0,2004,Fitzgerald for Senate,R,Z,24K
3564,1043.0,2004,Fitzgerald for Senate,R,Z,24Z
3565,1000.0,2004,Fletcher for Congress,R,Z,24K
3547,22500.0,2004,FIDELITY NATIONAL FINANCIAL INC PAC 2001,U,F,24K
3620,500.0,2004,Friends of Jamie Metzl,D,Z,24N
3619,500.0,2004,Friends of Jamie Metzl,D,Z,24K
3618,45000.0,2004,Friends of Jack Kingston,R,Z,24K
6683,0.0,2004,,L,Z,24R
6682,0.0,2004,,L,Z,24P
6681,0.0,2004,,L,Z,24H
6680,0.0,2004,,L,Z,24N
6679,0.0,2004,,L,Z,24A
6678,0.0,2004,,L,Z,24F
6677,0.0,2004,,I,Z,24Z
6684,0.0,2004,,3,Z,24F
6676,0.0,2004,,I,Z,24R
6674,0.0,2004,,I,Z,24H
6673,0.0,2004,,I,Z,24N
6672,0.0,2004,,I,Z,24C
6671,0.0,2004,,I,Z,24A
3579,1020.0,2004,Friends for Cliff Stearns,R,Z,24K
6670,0.0,2004,,I,Z,24F
6669,0.0,2004,,I,Z,24E
6675,0.0,2004,,I,Z,24P
6685,0.0,2004,,3,Z,24A
6686,0.0,2004,,3,Z,24N
6687,0.0,2004,,3,Z,24H
3526,417470.0,2004,Ed Schrock for Congress,R,Z,24K
6703,0.0,2004,,U,Z,24Z
6702,0.0,2004,,U,Z,24R
6701,0.0,2004,,U,Z,24P
6700,0.0,2004,,U,Z,24K
6699,0.0,2004,,U,Z,24H
6698,0.0,2004,,U,Z,24N
6697,0.0,2004,,U,Z,24C
6696,0.0,2004,,U,Z,24A
6695,0.0,2004,,U,Z,24F
6694,0.0,2004,,U,Z,24E
6693,0.0,2004,,R,Z,24R
6692,0.0,2004,,R,Z,24P
6691,0.0,2004,,R,Z,24H
6690,0.0,2004,,R,Z,24F
6689,0.0,2004,,3,Z,24R
6688,0.0,2004,,3,Z,24P
6668,0.0,2004,,D,Z,24P
6667,0.0,2004,,D,Z,24H
6666,0.0,2004,,D,Z,24F
3580,5500.0,2004,Friends for Frank Wolf,R,Z,24K
3602,11500.0,2004,Friends of Danny K Davis,D,Z,24K
6342,0.0,2004,,3,X,24R
3603,2000.0,2004,Friends of Dave Weldon,R,Z,24K
3604,53000.0,2004,Friends of David Worley,D,Z,24K
3605,37812.0,2004,Friends of Dennis Cardoza,D,Z,24K
3606,3000.0,2004,Friends of Dick Durbin,D,Z,24K
3607,10000.0,2004,Friends of Doc Hastings,R,Z,24K
3608,3000.0,2004,Friends of Don Sherwood,R,Z,24K
3609,23750.0,2004,Friends of Duke Cunningham,R,Z,24K
3610,34000.0,2004,Friends of Ernest Istook,R,Z,24K
3611,7000.0,2004,Friends of Farr,D,Z,24K
3612,37000.0,2004,Friends of Fowler,R,Z,24K
3613,174.0,2004,Friends of Fowler,R,Z,24Z
3614,5500.0,2004,Friends of Giuliani Exploratory Cmte,R,Z,24K
3615,1050.0,2004,Friends of Houghton,R,Z,24K
3616,500.0,2004,Friends of Howell Heflin Cmte,D,J,24K
3617,25.0,2004,Friends of Isakson,R,Z,24K
3601,8000.0,2004,Friends of Corrine Brown,D,Z,24K
6662,0.0,2004,, ,Z,24K
3600,2000.0,2004,Friends of Connie Morella for Congress,R,Z,24K
3598,1000.0,2004,Friends of Congressman Tim Holden,D,Z,24K
3581,5000.0,2004,Friends for Harry Reid,D,Z,24K
3582,10000.0,2004,Friends for Jim McDermott,D,Z,24K
3583,5000.0,2004,Friends of Barbara Boxer,D,Z,24K
3584,0.0,2004,Friends of Baron Hill,D,Z,24K
3585,13000.0,2004,Friends of Bennie Thompson,D,Z,24K
3586,4000.0,2004,Friends of Bill Zeliff '96,R,Z,24K
3587,3000.0,2004,Friends of Bob Barr,R,Z,24K
3588,380000.0,2004,Friends of Bob Graham Cmte,D,Z,24K
3589,22500.0,2004,Friends of Bob Livingston PAC,R,J,24K
3590,45500.0,2004,Friends of Bobby Jindal,R,Z,24K
3591,29000.0,2004,Friends of Bud Cramer,D,Z,24K
3592,1000.0,2004,Friends of Butler Derrick,D,Z,24K
3593,4750.0,2004,Friends of Carolyn McCarthy,D,Z,24K
3594,2000.0,2004,Friends of Cathy Woolard,D,Z,24K
3595,4000.0,2004,Friends of Chris Dodd 2004,D,Z,24K
3596,20000.0,2004,Friends of Clay Shaw,R,Z,24K
3597,3500.0,2004,Friends of Congressman George Miller,D,Z,24K
3599,2000.0,2004,Friends of Connie Mack,R,Z,24K
3527,13000.0,2004,Eddie Bernice Johnson for Congress,D,Z,24K
6661,0.0,2004,, ,Z,24H
6659,0.0,2004,, ,Z,24C
3490,4481.0,2004,Democratic State Central Cmte/California,D,Z,24Z
3489,6547.0,2004,Democratic State Central Cmte/California,D,Z,24K
3488,6051070.0,2004,Democratic State Central Cmte/California,D,Z,24C
3487,379000.0,2004,Democratic Senatorial Campaign Cmte,D,Z,24K
3486,17980295.0,2004,Democratic Senatorial Campaign Cmte,D,Z,24E
3485,4379160.0,2004,Democratic Senatorial Campaign Cmte,D,Z,24C
3484,750290.0,2004,Democratic Senatorial Campaign Cmte,D,Z,24A
3491,150001.0,2004,Democratic State Central Cmte/Louisiana,D,Z,24A
3483,204.0,2004,Democratic Senate 2004,D,Z,24K
3481,714400.0,2004,Democratic Party of Wisconsin,D,Z,24C
3480,1500.0,2004,Democratic Party of Virginia,D,Z,24K
3479,9708.0,2004,Democratic Party of Virginia,D,Z,24E
3478,15000.0,2004,Democratic Party of Texas,D,Z,24K
3477,113189.0,2004,Democratic Party of Tennessee,D,Z,24E
3476,2346.0,2004,Democratic Party of South Dakota,D,Z,24E
3475,76144.0,2004,Democratic Party of South Dakota,D,Z,24C
3482,1000.0,2004,Democratic Party of the District of Columbia,D,Z,24K
3492,18948.0,2004,Democratic State Central Cmte/Louisiana,D,Z,24C
3493,60633.0,2004,Democratic State Central Cmte/Louisiana,D,Z,24E
3494,5894.0,2004,Democratic State Central Cmte/Louisiana,D,Z,24K
3145,2500.0,2004,AmeriPAC: The Fund for a Greater America,D,J,24R
3146,149500.0,2004,America Works,D,J,24K
3147,60500.0,2004,America's Leadership PAC,D,J,24K
3148,609500.0,2004,America's Majority Trust,R,J,24K
3149,1000.0,2004,American Central European PAC, ,Y,24K
3506,81500.0,2004,Dirigo PAC,R,J,24K
3505,3500.0,2004,Dickey for Congress Campaign Cmte,R,Z,24K
3504,16500.0,2004,Diane E Watson for Congress,D,Z,24K
3503,10639.0,2004,Diana Degette for Congress,D,Z,24K
3502,28000.0,2004,Devin Nunes for Congress 2002,R,Z,24K
3501,2260.0,2004,"Dermer, Yaffa                           ", ,Y,24E
3500,1000.0,2004,Dennis Hertel for Congress Cmte,D,Z,24K
3499,4000.0,2004,Denali PAC,R,J,24K
3498,4457.0,2004,Democrats for the Future,D,J,24Z
3497,23725.0,2004,Democrats for the Future,D,J,24K
3496,2500.0,2004,Democratic State Cmte of Massachusetts,D,Z,24K
3495,106451.0,2004,Democratic State Central Cmte/Maryland,D,Z,24C
3474,5529.0,2004,Democratic Party of South Carolina,D,Z,24E
3144,817500.0,2004,AmeriPAC: The Fund for a Greater America,D,J,24K
3473,230078.0,2004,Democratic Party of South Carolina,D,Z,24C
3471,5800.0,2004,Democratic Party of Saginaw County,D,Z,24K
6358,0.0,2004,,U,X,24N
6357,0.0,2004,,U,X,24C
6356,0.0,2004,,U,X,24A
6355,0.0,2004,,U,X,24F
6354,0.0,2004,,U,X,24E
6353,0.0,2004,,R,X,24Z
6352,0.0,2004,,R,X,24R
6359,0.0,2004,,U,X,24H
6351,0.0,2004,,R,X,24P
6349,0.0,2004,,R,X,24H
6348,0.0,2004,,R,X,24N
6347,0.0,2004,,R,X,24C
6346,0.0,2004,,R,X,24A
3150,19500.0,2004,American Dream PAC,R,J,24K
6345,0.0,2004,,R,X,24F
6344,0.0,2004,,R,X,24E
6350,0.0,2004,,R,X,24K
6360,0.0,2004,,U,X,24K
6361,0.0,2004,,U,X,24P
6362,0.0,2004,,U,X,24R
3470,10000.0,2004,Democratic Party of Pennsylvania,D,Z,24K
3469,120020.0,2004,Democratic Party of Pennsylvania,D,Z,24C
3468,3350.0,2004,Democratic Party of Oregon,D,Z,24K
3467,9742.0,2004,Democratic Party of Oregon,D,Z,24C
